1558359592;49192578;20-05-2019;13:39:52;.MV;18.817469;PLC_PRG.SP;50.000000;.PV;34.510704;
1558359593;49193578;20-05-2019;13:39:53;.MV;19.513620;PLC_PRG.SP;50.000000;.PV;34.510704;
1558359594;49194578;20-05-2019;13:39:54;.MV;20.493586;PLC_PRG.SP;50.000000;.PV;34.510704;
1558359595;49195578;20-05-2019;13:39:55;.MV;21.662762;PLC_PRG.SP;50.000000;.PV;34.523464;
1558359596;49196578;20-05-2019;13:39:56;.MV;22.603456;PLC_PRG.SP;50.000000;.PV;34.523464;
1558359597;49197578;20-05-2019;13:39:57;.MV;23.331734;PLC_PRG.SP;50.000000;.PV;34.510704;
1558359598;49198578;20-05-2019;13:39:58;.MV;24.554461;PLC_PRG.SP;50.000000;.PV;34.536205;
1558359599;49199578;20-05-2019;13:39:59;.MV;25.646881;PLC_PRG.SP;50.000000;.PV;34.536205;
1558359600;49200578;20-05-2019;13:40:00;.MV;26.571512;PLC_PRG.SP;50.000000;.PV;34.536205;
1558359601;49201578;20-05-2019;13:40:01;.MV;27.439018;PLC_PRG.SP;50.000000;.PV;34.548931;
1558359602;49202578;20-05-2019;13:40:02;.MV;28.408278;PLC_PRG.SP;50.000000;.PV;34.561672;
1558359603;49203578;20-05-2019;13:40:03;.MV;29.359680;PLC_PRG.SP;50.000000;.PV;34.574398;
1558359604;49204578;20-05-2019;13:40:04;.MV;30.562771;PLC_PRG.SP;50.000000;.PV;34.587154;
1558359605;49205578;20-05-2019;13:40:05;.MV;31.080420;PLC_PRG.SP;50.000000;.PV;34.587154;
1558359606;49206578;20-05-2019;13:40:06;.MV;32.345985;PLC_PRG.SP;50.000000;.PV;34.612656;
1558359607;49207578;20-05-2019;13:40:07;.MV;33.522301;PLC_PRG.SP;50.000000;.PV;34.625401;
1558359608;49208578;20-05-2019;13:40:08;.MV;35.050259;PLC_PRG.SP;50.000000;.PV;34.650867;
1558359609;49209578;20-05-2019;13:40:09;.MV;35.050259;PLC_PRG.SP;50.000000;.PV;34.676353;
1558359610;49210578;20-05-2019;13:40:10;.MV;36.048077;PLC_PRG.SP;50.000000;.PV;34.676353;
1558359611;49211578;20-05-2019;13:40:11;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.714561;
1558359612;49212578;20-05-2019;13:40:12;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.714561;
1558359613;49213578;20-05-2019;13:40:13;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.765533;
1558359614;49214578;20-05-2019;13:40:14;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.791019;
1558359615;49215578;20-05-2019;13:40:15;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.829231;
1558359616;49216578;20-05-2019;13:40:16;.MV;36.722805;PLC_PRG.SP;50.000000;.PV;34.829231;
1558359617;49217578;20-05-2019;13:40:17;.MV;36.729946;PLC_PRG.SP;50.000000;.PV;34.892925;
1558359618;49218578;20-05-2019;13:40:18;.MV;36.729946;PLC_PRG.SP;50.000000;.PV;34.918427;
1558359619;49219578;20-05-2019;13:40:19;.MV;40.796177;PLC_PRG.SP;50.000000;.PV;34.969395;
1558359620;49220578;20-05-2019;13:40:20;.MV;42.443733;PLC_PRG.SP;50.000000;.PV;35.020351;
1558359621;49221578;20-05-2019;13:40:21;.MV;42.443733;PLC_PRG.SP;50.000000;.PV;35.045853;
1558359622;49222578;20-05-2019;13:40:22;.MV;42.443733;PLC_PRG.SP;50.000000;.PV;35.096825;
1558359623;49223578;20-05-2019;13:40:23;.MV;42.445518;PLC_PRG.SP;50.000000;.PV;35.160557;
1558359624;49224578;20-05-2019;13:40:24;.MV;42.445518;PLC_PRG.SP;50.000000;.PV;35.211479;
1558359625;49225578;20-05-2019;13:40:25;.MV;42.445518;PLC_PRG.SP;50.000000;.PV;35.262451;
1558359626;49226578;20-05-2019;13:40:26;.MV;42.527626;PLC_PRG.SP;50.000000;.PV;35.313423;
1558359627;49227578;20-05-2019;13:40:27;.MV;46.781281;PLC_PRG.SP;50.000000;.PV;35.377144;
1558359628;49228578;20-05-2019;13:40:28;.MV;48.261047;PLC_PRG.SP;50.000000;.PV;35.428101;
1558359629;49229578;20-05-2019;13:40:29;.MV;48.261047;PLC_PRG.SP;50.000000;.PV;35.491798;
1558359630;49230578;20-05-2019;13:40:30;.MV;48.261047;PLC_PRG.SP;50.000000;.PV;35.555531;
1558359631;49231578;20-05-2019;13:40:31;.MV;48.259262;PLC_PRG.SP;50.000000;.PV;35.631977;
1558359632;49232578;20-05-2019;13:40:32;.MV;48.259262;PLC_PRG.SP;50.000000;.PV;35.708420;
1558359633;49233578;20-05-2019;13:40:33;.MV;48.259262;PLC_PRG.SP;50.000000;.PV;35.772156;
1558359634;49234578;20-05-2019;13:40:34;.MV;48.259262;PLC_PRG.SP;50.000000;.PV;35.848602;
1558359635;49235578;20-05-2019;13:40:35;.MV;48.259262;PLC_PRG.SP;50.000000;.PV;35.937809;
1558359636;49236578;20-05-2019;13:40:36;.MV;50.743980;PLC_PRG.SP;50.000000;.PV;36.014271;
1558359637;49237578;20-05-2019;13:40:37;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.090721;
1558359638;49238578;20-05-2019;13:40:38;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.167183;
1558359639;49239578;20-05-2019;13:40:39;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.294609;
1558359640;49240578;20-05-2019;13:40:40;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.371075;
1558359641;49241578;20-05-2019;13:40:41;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.447525;
1558359642;49242578;20-05-2019;13:40:42;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.549484;
1558359643;49243578;20-05-2019;13:40:43;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.676933;
1558359644;49244578;20-05-2019;13:40:44;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.778877;
1558359645;49245578;20-05-2019;13:40:45;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.855331;
1558359646;49246578;20-05-2019;13:40:46;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;36.970020;
1558359647;49247578;20-05-2019;13:40:47;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;37.122944;
1558359648;49248578;20-05-2019;13:40:48;.MV;53.091251;PLC_PRG.SP;50.000000;.PV;37.224907;
1558359649;49249578;20-05-2019;13:40:49;.MV;53.089470;PLC_PRG.SP;50.000000;.PV;37.326889;
1558359650;49250578;20-05-2019;13:40:50;.MV;53.089470;PLC_PRG.SP;50.000000;.PV;37.454315;
1558359651;49251578;20-05-2019;13:40:51;.MV;53.089470;PLC_PRG.SP;50.000000;.PV;37.619991;
1558359652;49252578;20-05-2019;13:40:52;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;37.721947;
1558359653;49253578;20-05-2019;13:40:53;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;37.823914;
1558359654;49254578;20-05-2019;13:40:54;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;37.951378;
1558359655;49255578;20-05-2019;13:40:55;.MV;57.514484;PLC_PRG.SP;50.000000;.PV;38.129814;
1558359656;49256578;20-05-2019;13:40:56;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;38.257248;
1558359657;49257578;20-05-2019;13:40:57;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;38.499451;
1558359658;49258578;20-05-2019;13:40:58;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;38.499451;
1558359659;49259578;20-05-2019;13:40:59;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;38.677883;
1558359660;49260578;20-05-2019;13:41:00;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;38.920029;
1558359661;49261578;20-05-2019;13:41:01;.MV;57.512699;PLC_PRG.SP;50.000000;.PV;39.073002;
