1558351013	37.317230	11.534670
1558351013	37.317230	11.534670
1558351014	37.317230	11.534670
1558351014	37.317230	11.534670
1558351014	37.317230	11.536456
1558351014	37.317230	11.536456
1558351015	37.317230	11.536456
1558351015	37.317230	11.536456
1558351015	37.317230	11.534670
1558351015	37.317230	11.534670
1558351016	37.317230	11.534670
1558351016	37.317230	11.534670
1558351016	37.330048	11.534670
1558351016	37.330048	11.534670
1558351017	37.330048	11.534670
1558351017	37.330048	11.534670
1558351017	37.330048	11.534670
1558351017	37.330048	11.534670
1558351018	37.330048	11.534670
1558351018	37.330048	11.534670
1558351018	37.330048	11.534670
1558351018	37.330048	11.536456
1558351019	37.330048	11.536456
1558351019	37.330048	11.534670
1558351019	37.330048	11.534670
1558351019	37.330048	11.534670
1558351020	37.330048	11.536456
1558351020	37.330048	11.536456
1558351020	37.330048	11.536456
1558351020	37.330048	11.536456
1558351021	37.330048	11.536456
1558351021	37.330048	11.534670
1558351021	37.330048	11.534670
1558351021	37.330048	11.536456
1558351022	37.330048	11.536456
1558351022	37.330048	11.536456
1558351022	37.330048	11.534670
1558351022	37.330048	11.534670
1558351022	37.330048	11.534670
1558351023	37.330048	11.534670
1558351023	37.330048	11.534670
1558351023	37.330048	11.534670
1558351023	37.330048	11.534670
1558351024	37.330048	11.536456
1558351024	37.330048	11.536456
1558351024	37.330048	11.536456
1558351024	37.330048	11.536456
1558351025	37.330048	11.536456
1558351025	37.330048	11.536456
1558351025	37.330048	11.536456
1558351025	37.342834	11.536456
1558351026	37.342834	11.536456
1558351026	37.342834	11.534670
1558351026	37.342834	11.534670
1558351026	37.342834	11.534670
1558351027	37.342834	11.534670
1558351027	37.342834	11.536456
1558351027	37.342834	11.536456
1558351027	37.342834	11.536456
1558351028	37.342834	11.534670
1558351028	37.342834	11.534670
1558351028	37.342834	11.534670
1558351028	37.342834	11.534670
1558351029	37.342834	11.534670
1558351029	37.342834	11.534670
1558351029	37.342834	11.534670
1558351029	37.342834	11.534670
1558351030	37.342834	11.534670
1558351030	37.342834	11.534670
1558351030	37.342834	11.534670
1558351030	37.342834	11.534670
1558351031	37.342834	11.534670
1558351031	37.342834	11.534670
1558351031	37.342834	11.534670
1558351031	37.342834	11.534670
1558351032	37.342834	11.534670
1558351032	37.342834	11.534670
1558351032	37.342834	11.534670
1558351032	37.342834	11.536456
1558351033	37.342834	11.536456
1558351033	37.355682	11.536456
1558351033	37.355682	11.536456
1558351033	37.355682	11.536456
1558351034	37.342834	11.536456
1558351034	37.342834	11.534670
1558351034	37.342834	11.534670
1558351035	37.342834	11.534670
1558351035	37.342834	11.536456
1558351035	37.342834	11.536456
1558351035	37.342834	11.536456
1558351036	37.342834	11.536456
1558351036	37.342834	11.536456
1558351036	37.342834	11.536456
1558351036	37.342834	11.536456
1558351037	37.342834	11.536456
1558351037	37.342834	11.536456
1558351037	37.342834	11.536456
1558351037	37.342834	11.534670
1558351037	37.342834	11.534670
1558351038	37.342834	11.534670
1558351038	37.342834	11.536456
1558351038	37.342834	11.536456
1558351038	37.342834	11.536456
1558351039	37.342834	11.534670
1558351039	37.342834	11.534670
1558351039	37.355682	11.534670
1558351039	37.355682	11.534670
1558351040	37.355682	11.536456
1558351040	37.355682	11.536456
1558351040	37.342834	11.536456
1558351040	37.342834	11.536456
1558351041	37.342834	11.536456
1558351041	37.342834	11.536456
1558351041	37.342834	11.534670
1558351041	37.342834	11.534670
1558351042	37.342834	11.534670
1558351042	37.342834	11.536456
1558351042	37.342834	11.536456
1558351042	37.342834	11.536456
1558351043	37.342834	11.536456
1558351043	37.342834	11.536456
1558351043	37.342834	11.536456
1558351043	37.342834	11.536456
1558351044	37.342834	13.030500
