1559921976	3.352230	0.000000	0.000000	32.218811	0.000000
1559921977	3.352230	0.000000	0.000000	32.218811	0.000000
1559921978	3.352230	0.000000	0.000000	32.218811	0.000000
1559921979	3.352230	0.000000	0.000000	32.218811	0.000000
1559921980	3.352230	0.000000	0.000000	32.218811	0.000000
1559921981	3.352230	0.000000	0.000000	32.218811	0.000000
1559921982	3.352230	0.000000	0.000000	32.218811	0.000000
1559921983	3.352230	0.000000	0.000000	32.218811	0.000000
1559921984	3.352230	0.000000	0.000000	32.218811	0.000000
1559921985	3.352230	0.000000	0.000000	32.218811	0.000000
1559921986	3.352230	0.000000	0.000000	32.218811	0.000000
1559921987	3.352230	0.000000	0.000000	32.218811	0.000000
1559921988	3.352230	0.000000	0.000000	32.218811	0.000000
1559921989	3.352230	0.000000	0.000000	32.218811	0.000000
1559921991	3.352230	0.000000	0.000000	32.218811	0.000000
1559921992	3.352230	0.000000	0.000000	32.218811	0.000000
1559921993	3.352230	0.000000	0.000000	32.218811	0.000000
1559921994	3.352230	0.000000	0.000000	32.218811	0.000000
1559921995	3.352230	0.000000	0.000000	32.218811	0.000000
1559921996	3.352230	0.000000	0.000000	32.218811	0.000000
1559921997	3.352230	0.000000	0.000000	32.218811	0.000000
1559921998	3.352230	0.000000	0.000000	32.218811	0.000000
1559921999	3.352230	0.000000	0.000000	32.218811	0.000000
1559922000	3.352230	0.000000	0.000000	32.218811	0.000000
1559922001	3.352230	0.000000	0.000000	32.218811	0.000000
1559922002	3.352230	0.000000	0.000000	32.218811	0.000000
1559922003	3.352230	0.000000	0.000000	32.218811	0.000000
1559922004	3.352230	0.000000	0.000000	32.205994	0.000000
1559922005	3.352230	0.000000	0.000000	32.205994	0.000000
1559922006	3.352230	0.000000	0.000000	32.205994	0.000000
1559922007	3.352230	0.000000	0.000000	32.218811	0.000000
1559922008	3.352230	0.000000	0.000000	32.231628	0.000000
1559922009	3.352230	0.000000	0.000000	32.218811	0.000000
1559922014	3.352230	0.000000	0.000000	32.218811	0.000000
1559922015	3.352230	0.000000	0.000000	32.218811	0.000000
1559922016	3.352230	0.000000	0.000000	32.218811	0.000000
1559922017	3.352230	0.000000	0.000000	32.218811	0.000000
1559922018	3.352230	0.000000	0.000000	32.218811	0.000000
1559922019	3.352230	0.000000	0.000000	32.218811	0.000000
1559922022	3.352230	0.000000	0.000000	32.231628	0.000000
1559922023	3.352230	0.000000	0.000000	32.218811	0.000000
1559922024	3.352230	0.000000	0.000000	32.218811	0.000000
1559922025	3.352230	0.000000	0.000000	32.218811	0.000000
1559922026	3.352230	0.000000	0.000000	32.218811	0.000000
1559922027	3.352230	0.000000	0.000000	32.218811	0.000000
1559922028	3.352230	0.000000	0.000000	32.218811	-1.573992
1559922029	3.352230	0.000000	0.000000	32.218811	-1.573992
1559922031	3.352230	0.000000	0.000000	32.218811	3.766392
1559922032	3.352230	0.000000	0.000000	32.218811	5.409658
1559922033	3.352230	0.000000	0.000000	32.218811	-4.704318
1559922034	3.352230	0.000000	0.000000	32.218811	-4.704318
1559922035	3.352230	0.000000	0.000000	32.218811	-4.704318
1559922036	3.352230	0.000000	0.000000	32.218811	-4.704318
1559922037	3.352230	0.000000	0.000000	32.231628	5.263516
1559922038	3.352230	0.000000	0.000000	32.218811	-4.663867
1559922039	3.352230	0.000000	0.000000	32.218811	5.263264
1559922040	3.352230	0.000000	0.000000	32.218811	5.263264
1559922041	3.352230	0.000000	0.000000	32.205994	5.267586
1559922042	3.352230	0.000000	0.000000	32.218811	-4.664676
1559922043	3.352230	0.000000	0.000000	32.218811	-4.664676
1559922044	3.352230	0.000000	0.000000	32.218811	-4.663867
1559922045	3.352230	0.000000	0.000000	32.218811	5.266741
1559922046	3.352230	0.000000	0.000000	32.218811	5.266741
1559922047	3.352230	1.000000	0.000000	32.218811	5.264404
1559922048	6.827626	0.000000	0.000000	32.218811	-4.663867
1559922049	7.041825	0.000000	0.000000	32.218811	-4.663867
1559922050	7.041825	0.000000	0.000000	32.218811	-4.663867
1559922051	7.056105	1.000000	0.000000	32.231628	5.263264
1559922052	10.809960	0.000000	0.000000	32.231628	-4.663867
1559922053	10.809960	0.000000	0.000000	32.231628	-4.663867
1559922054	10.804605	0.000000	0.000000	32.231628	-4.663867
1559922055	12.234390	1.000000	0.000000	32.231628	5.259695
1559922056	12.234390	1.000000	0.000000	32.231628	5.259695
1559922057	14.526330	1.000000	0.000000	32.231628	5.262131
1559922058	16.891457	0.000000	0.000000	32.218811	-4.669953
1559922059	16.891457	0.000000	0.000000	32.218811	-4.669953
1559922060	18.194506	0.000000	0.000000	32.218811	5.267586
1559922061	18.192720	1.000000	0.000000	32.244415	5.264300
1559922062	18.192720	1.000000	0.000000	32.244415	5.264300
1559922063	22.071526	0.000000	0.000000	32.231628	-4.664271
1559922064	22.071526	0.000000	0.000000	32.244415	5.263224
1559922065	22.071526	0.000000	0.000000	32.244415	5.263224
1559922066	22.269661	1.000000	0.000000	32.244415	5.258684
1559922067	25.919987	0.000000	0.000000	32.257202	-4.662653
1559922068	25.919987	0.000000	0.000000	32.257202	-4.662653
1559922069	29.645283	0.000000	0.000000	32.270050	-4.670360
1559922070	29.645283	0.000000	0.000000	32.282837	5.264070
1559922071	29.645283	1.000000	0.000000	32.295654	5.264053
